twitter_author_id,title,full_text,sentiment,region,account_type,author,city,gender,hashtags,impact,impressions,mentioned_authors,tags,twitter_followers,twitter_following,twitter_tweets,reach_(new)
1.50E+18,RT @WomenRuto We support the Ruto - Gachagua Presidential ticket.\n#MamaMbogaMoment #WomenForRuto #RutoForWomen https://t.co/8oQdU4JfN6,RT @WomenRuto We support the Ruto - Gachagua Presidential ticket. #MamaMbogaMoment #WomenForRuto #RutoForWomen https://t.co/8oQdU4JfN6,neutral,Coast,individual,MaimunaSaid7,Mombasa,female,"#mamambogamoment, #womenforruto, #rutoforwomen",0,71,@womenruto,#MamaMbogaMoment,71,11,1881,0
1.50E+18,RT @IsaackMutai9 @WomenRuto\n:We support the Ruto - Gachagua Presidential ticket.\n#MamaMbogaMoment #WomenForRuto #RutoForWomen https://t.co/yhlbZpf9AB,RT @IsaackMutai9 @WomenRuto :We support the Ruto - Gachagua Presidential ticket. #MamaMbogaMoment #WomenForRuto #RutoForWomen https://t.co/yhlbZpf9AB,neutral,Coast,individual,MaimunaSaid7,Mombasa,female,"#mamambogamoment, #womenforruto, #rutoforwomen",0,71,"@isaackmutai9, @womenruto",#MamaMbogaMoment,71,11,1880,0
2889508539,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,khanhussein20,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,4,"@railaodinga, @williamsruto",#MamaMbogaMoment,4,70,22,0
1.52E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,Pauline34677965,Nairobi,female,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,266,"@railaodinga, @williamsruto",#MamaMbogaMoment,266,270,619,0
440172735,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Rift Valley,individual,Geffnuthskey,Nakuru,unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,267,"@railaodinga, @williamsruto",#MamaMbogaMoment,267,1683,5009,0
1.26E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,JohnMulu12,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,647,"@railaodinga, @williamsruto",#MamaMbogaMoment,647,1606,12780,0
2264467486,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Rift Valley,individual,Dizzy_Snazzy,Eldoret,unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,88,"@railaodinga, @williamsruto",#MamaMbogaMoment,88,141,382,0
9.03E+17,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,RaswilliEms69,Nairobi,unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",36,13719,"@railaodinga, @williamsruto",#MamaMbogaMoment,13719,12779,189862,5974
339547323,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,dkdaniek5,Nairobi,unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,201,"@railaodinga, @williamsruto",#MamaMbogaMoment,201,729,380,0
9.15E+17,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,Rashidhatibu254,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,262,"@railaodinga, @williamsruto",#MamaMbogaMoment,262,157,17797,0
4008191729,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,IsoeKenty,Nairobi,unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,1528,"@railaodinga, @williamsruto",#MamaMbogaMoment,1528,1663,9254,748
7.84E+17,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Rift Valley,individual,KaranjaNjau,Nakuru,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,10,"@railaodinga, @williamsruto",#MamaMbogaMoment,10,282,126,0
7.96E+17,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,dkoech79,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,1667,"@railaodinga, @williamsruto",#MamaMbogaMoment,1667,1062,47554,885
1.31E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,nya20sa1,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,51,"@railaodinga, @williamsruto",#MamaMbogaMoment,51,318,1594,0
1.24E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,KenyaKwanza2022,Nairobi,female,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,41,"@railaodinga, @williamsruto",#MamaMbogaMoment,41,179,193,0
4392898757,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,254Mish,Nairobi,unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",15.3,3941,"@railaodinga, @williamsruto",#MamaMbogaMoment,3941,4913,30922,2498
2906803496,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Rift Valley,individual,kiruiericky,Nakuru,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,114,"@railaodinga, @williamsruto",#MamaMbogaMoment,114,213,1301,0
9.53E+17,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,Mwaistanley2,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,653,"@railaodinga, @williamsruto",#MamaMbogaMoment,653,1063,15017,0
585863716,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,tituskimanthi,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,1462,"@railaodinga, @williamsruto",#MamaMbogaMoment,1462,2303,33808,681
7.04E+17,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Rift Valley,individual,evansktoo15,Naivasha,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",16,3990,"@railaodinga, @williamsruto",#MamaMbogaMoment,3990,3968,7467,2525
566181766,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,Tonipassiany,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",2.4,2040,"@railaodinga, @williamsruto",#MamaMbogaMoment,2040,1832,11445,1218
1.14E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,LangatBismark1,Nairobi,unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,196,"@railaodinga, @williamsruto",#MamaMbogaMoment,196,374,7285,0
1.21E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,Honkorirsammy,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,884,"@railaodinga, @williamsruto",#MamaMbogaMoment,884,1698,7296,0
1.28E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Coast,individual,KalyaGs,Mombasa,unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,486,"@railaodinga, @williamsruto",#MamaMbogaMoment,486,944,4398,0
501725961,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,Robaa82,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",39.1,21649,"@railaodinga, @williamsruto",#MamaMbogaMoment,21649,20041,57977,7705
487523593,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Rift Valley,individual,Kerichmarley,Nakuru,female,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,851,"@railaodinga, @williamsruto",#MamaMbogaMoment,851,1607,6224,0
1.50E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nyanza,individual,BelioSturridge,Kisumu,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,345,"@railaodinga, @williamsruto",#MamaMbogaMoment,345,363,2368,0
257944100,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,AMASIKANIKENYA,Nairobi,unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",1.3,1855,"@railaodinga, @williamsruto",#MamaMbogaMoment,1855,3635,5563,1058
1.51E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,RoseNavalayo1,Nairobi,female,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,1004,"@railaodinga, @williamsruto",#MamaMbogaMoment,1004,1001,2899,149
1.03E+18,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,DaView_k,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",25.1,5770,"@railaodinga, @williamsruto",#MamaMbogaMoment,5770,6228,139893,3395
264175421,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,simiyujp,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,38,"@railaodinga, @williamsruto",#MamaMbogaMoment,38,258,565,0
1249246260,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,Nairobi,individual,NoelRotich,Nairobi,male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0,1210,"@railaodinga, @williamsruto",#MamaMbogaMoment,1210,2278,29642,404
